gene_id	yzy02_1	yzy01_3
A.satnudSFS5C01G001750.1	1	0
A.satnudSFS5C01G001751.1	10	27
A.satnudSFS5C01G001752.1	0	0
A.satnudSFS5C01G001753.1	0	0
A.satnudSFS5C01G001754.1	0	0
A.satnudSFS5C01G001755.1	4	2
A.satnudSFS5C01G001756.1	0	0
A.satnudSFS5C01G001757.1	0	0
A.satnudSFS5C01G001758.1	0	0
A.satnudSFS5C01G001759.1	0	0
A.satnudSFS5C01G001760.1	19.874	2.178
A.satnudSFS5C01G001761.1	0	0
A.satnudSFS5C01G001762.1	0	0
A.satnudSFS5C01G001763.1	0	0
A.satnudSFS5C01G001764.1	0	0
A.satnudSFS5C01G001765.1	1	1
A.satnudSFS5C01G001766.1	0	2
A.satnudSFS5C01G001767.1	2	0
A.satnudSFS5C01G001768.1	0	0
A.satnudSFS5C01G001769.1	5.006	12
A.satnudSFS5C01G001770.1	0	0
A.satnudSFS5C01G001771.1	66.008	35.361
A.satnudSFS5C01G001772.1	0	0
A.satnudSFS5C01G001773.1	366.043	314
A.satnudSFS5C01G001774.1	0	0
A.satnudSFS5C01G001775.1	0	0
A.satnudSFS5C01G001776.1	0	0
A.satnudSFS5C01G001777.1	774.807	1031.264
A.satnudSFS5C01G001778.1	0	0
A.satnudSFS5C01G001779.1	5	4
A.satnudSFS5C01G001780.1	600.699	1010.014
A.satnudSFS5C01G001781.1	0	0
A.satnudSFS5C01G001782.1	0	0
A.satnudSFS5C01G001783.1	32.026	25
A.satnudSFS5C01G001784.1	0	0
A.satnudSFS5C01G001785.1	2	0
A.satnudSFS5C01G001786.1	0	0
A.satnudSFS5C01G001787.1	0	0
A.satnudSFS5C01G001788.1	0	0
A.satnudSFS5C01G001789.1	0	2
A.satnudSFS5C01G001790.1	0	0
A.satnudSFS5C01G001791.1	0	0
A.satnudSFS5C01G001792.1	0	0
A.satnudSFS5C01G001793.1	66.99	49.514
A.satnudSFS5C01G001794.1	4	5
A.satnudSFS5C01G001795.1	0	0
A.satnudSFS5C01G001796.1	0	0
A.satnudSFS5C01G001797.1	0	0
A.satnudSFS5C01G001798.1	0	0
A.satnudSFS5C01G001799.1	15.563	6.332
A.satnudSFS5C01G001800.1	1	0
A.satnudSFS5C01G001801.1	213.815	538.697
A.satnudSFS5C01G001802.1	2	0
A.satnudSFS5C01G001803.1	21.113	22
A.satnudSFS5C01G001804.1	144.004	111
A.satnudSFS5C01G001805.1	0	0
A.satnudSFS5C01G001806.1	0	0
A.satnudSFS5C01G001807.1	0	0
A.satnudSFS5C01G001808.1	24	38
A.satnudSFS5C01G001809.1	0	0
A.satnudSFS5C01G001810.1	0	0
A.satnudSFS5C01G001811.1	0	0
A.satnudSFS5C01G001812.1	0	0
A.satnudSFS5C01G001813.1	4.978	7.495
A.satnudSFS5C01G001814.1	19	35
A.satnudSFS5C01G001815.1	0	0
A.satnudSFS5C01G001816.1	0	0
A.satnudSFS5C01G001817.1	0	0
A.satnudSFS5C01G001818.1	0	0
A.satnudSFS5C01G001819.1	0	0
A.satnudSFS5C01G001820.1	88.958	76.152
A.satnudSFS5C01G001821.1	102.007	124
A.satnudSFS5C01G001822.1	109.027	70
A.satnudSFS5C01G001823.1	0	0
A.satnudSFS5C01G001824.1	0	0
A.satnudSFS5C01G001825.1	0	0
A.satnudSFS5C01G001826.1	1	0
A.satnudSFS5C01G001827.1	137.139	87.718
A.satnudSFS5C01G001828.1	10.199	5
A.satnudSFS5C01G001829.1	0	0
A.satnudSFS5C01G001830.1	0	0
A.satnudSFS5C01G001831.1	85.085	57.899
A.satnudSFS5C01G001832.1	38.754	30.673
A.satnudSFS5C01G001833.1	0	0
A.satnudSFS5C01G001834.1	2	1
A.satnudSFS5C01G001835.1	0	0
A.satnudSFS5C01G001836.1	0	0
A.satnudSFS5C01G001837.1	0	0
A.satnudSFS5C01G001838.1	0	0
A.satnudSFS5C01G001839.1	0	1
A.satnudSFS5C01G001840.1	239.363	187.397
A.satnudSFS5C01G001841.1	1	0
A.satnudSFS5C01G001842.1	0	0
A.satnudSFS5C01G001843.1	71.991	46.918
A.satnudSFS5C01G001844.1	0	0
A.satnudSFS5C01G001845.1	0	0
A.satnudSFS5C01G001846.1	45	47
A.satnudSFS5C01G001847.1	0	0
A.satnudSFS5C01G001848.1	1	2
A.satnudSFS5C01G001849.1	222.067	372
A.satnudSFS5C01G001850.1	0	0
A.satnudSFS5C01G001851.1	0	0
A.satnudSFS5C01G001852.1	0	0
A.satnudSFS5C01G001853.1	108.325	132.027
A.satnudSFS5C01G001854.1	0	0
A.satnudSFS5C01G001855.1	41	35
A.satnudSFS5C01G001856.1	34	45
A.satnudSFS5C01G001857.1	14	22
A.satnudSFS5C01G001858.1	0	0
A.satnudSFS5C01G001859.1	0	0
A.satnudSFS5C01G001860.1	24.246	31.502
A.satnudSFS5C01G001861.1	0	0
A.satnudSFS5C01G001862.1	0	0
A.satnudSFS5C01G001863.1	24.097	45.833
A.satnudSFS5C01G001864.1	71.121	53.333
A.satnudSFS5C01G001865.1	171.016	151.165
A.satnudSFS5C01G001866.1	0	1
A.satnudSFS5C01G001867.1	56.37	40.002
A.satnudSFS5C01G001868.1	0	0
A.satnudSFS5C01G001869.1	43.303	21.228
A.satnudSFS5C01G001870.1	41.147	27.656
A.satnudSFS5C01G001871.1	3	0
A.satnudSFS5C01G001872.1	495.16	310.387
A.satnudSFS5C01G001873.1	219.745	162.97
A.satnudSFS5C01G001874.1	88.864	110.462
A.satnudSFS5C01G001875.1	87.577	90.498
A.satnudSFS5C01G001876.1	0	0
A.satnudSFS5C01G001877.1	0	0
A.satnudSFS5C01G001878.1	34.158	32.327
A.satnudSFS5C01G001879.1	76.996	98.722
A.satnudSFS5C01G001880.1	20	16
A.satnudSFS5C01G001881.1	1	3
A.satnudSFS5C01G001882.1	6061.911	4703.088
A.satnudSFS5C01G001883.1	95	118
A.satnudSFS5C01G001884.1	0	0
A.satnudSFS5C01G001885.1	523.49	575.424
A.satnudSFS5C01G001886.1	0	0
A.satnudSFS5C01G001887.1	0	0
A.satnudSFS5C01G001888.1	0	0
A.satnudSFS5C01G001889.1	0	0
A.satnudSFS5C01G001890.1	0	0
A.satnudSFS5C01G001891.1	0	0
A.satnudSFS5C01G001892.1	483.899	473.452
A.satnudSFS5C01G001893.1	4	2
A.satnudSFS5C01G001894.1	0	0
A.satnudSFS5C01G001895.1	72.003	63.34
A.satnudSFS5C01G001896.1	0	0
A.satnudSFS5C01G001897.1	0	0
A.satnudSFS5C01G001898.1	5	3.067
A.satnudSFS5C01G001899.1	106.002	93.354
A.satnudSFS5C01G001900.1	11	3
A.satnudSFS5C01G001901.1	0	0
A.satnudSFS5C01G001902.1	306.396	375.618
A.satnudSFS5C01G001903.1	0	0
A.satnudSFS5C01G001904.1	0	0
A.satnudSFS5C01G001905.1	0	0
A.satnudSFS5C01G001906.1	30	19
A.satnudSFS5C01G001907.1	402.259	290.635
A.satnudSFS5C01G001908.1	122.57	118.472
A.satnudSFS5C01G001909.1	0	0
A.satnudSFS5C01G001910.1	81	57
A.satnudSFS5C01G001911.1	0	0
A.satnudSFS5C01G001912.1	0	1
A.satnudSFS5C01G001913.1	5	14
A.satnudSFS5C01G001914.1	60.268	85.366
A.satnudSFS5C01G001915.1	13	10
A.satnudSFS5C01G001916.1	0	0
A.satnudSFS5C01G001917.1	17.998	8
A.satnudSFS5C01G001918.1	45	43.534
A.satnudSFS5C01G001919.1	262.994	271.905
A.satnudSFS5C01G001920.1	53	23
A.satnudSFS5C01G001921.1	513.27	702.874
A.satnudSFS5C01G001922.1	10	11
A.satnudSFS5C01G001923.1	0	0
A.satnudSFS5C01G001924.1	0	0
A.satnudSFS5C01G001925.1	0	0
A.satnudSFS5C01G001926.1	0	0
A.satnudSFS5C01G001927.1	85.367	85
A.satnudSFS5C01G001928.1	47.428	36.959
A.satnudSFS5C01G001929.1	0	0
A.satnudSFS5C01G001930.1	22.001	31.002
A.satnudSFS5C01G001931.1	0	0
A.satnudSFS5C01G001932.1	3	1
A.satnudSFS5C01G001933.1	0	0
A.satnudSFS5C01G001934.1	0	0
A.satnudSFS5C01G001935.1	34.59	37.234
A.satnudSFS5C01G001936.1	203.782	387.224
A.satnudSFS5C01G001937.1	355.135	471.158
A.satnudSFS5C01G001938.1	42.302	48.001
A.satnudSFS5C01G001939.1	0	0
A.satnudSFS5C01G001940.1	0	0
A.satnudSFS5C01G001941.1	10.619	2.892
A.satnudSFS5C01G001942.1	1	2
A.satnudSFS5C01G001943.1	311.143	276.988
A.satnudSFS5C01G001944.1	75	74
A.satnudSFS5C01G001945.1	297.239	214
A.satnudSFS5C01G001946.1	433.534	389.164
A.satnudSFS5C01G001947.1	0	0
A.satnudSFS5C01G001948.1	0	0
A.satnudSFS5C01G001949.1	0	0
A.satnudSFS5C01G001950.1	0	0
A.satnudSFS5C01G001951.1	0	0
A.satnudSFS5C01G001952.1	0	0
A.satnudSFS5C01G001953.1	0	0
A.satnudSFS5C01G001954.1	79.011	37.395
A.satnudSFS5C01G001955.1	88.003	94.018
A.satnudSFS5C01G001956.1	13	40
A.satnudSFS5C01G001957.1	1	0
A.satnudSFS5C01G001958.1	100.818	83.305
A.satnudSFS5C01G001959.1	0	0
A.satnudSFS5C01G001960.1	0	0
A.satnudSFS5C01G001961.1	52	40.041
A.satnudSFS5C01G001962.1	0	0
A.satnudSFS5C01G001963.1	2	1.004
A.satnudSFS5C01G001964.1	114	184.997
A.satnudSFS5C01G001965.1	0	0
A.satnudSFS5C01G001966.1	0	0
A.satnudSFS5C01G001967.1	6	1
A.satnudSFS5C01G001968.1	367.317	289.406
A.satnudSFS5C01G001969.1	1	0
A.satnudSFS5C01G001970.1	49	64.343
A.satnudSFS5C01G001971.1	0	0
A.satnudSFS5C01G001972.1	0	0
A.satnudSFS5C01G001973.1	24.261	19
A.satnudSFS5C01G001974.1	8	11
A.satnudSFS5C01G001975.1	7	0
A.satnudSFS5C01G001976.1	79.575	33
A.satnudSFS5C01G001977.1	0	0
A.satnudSFS5C01G001978.1	5.12	18
A.satnudSFS5C01G001979.1	10	21
A.satnudSFS5C01G001980.1	76.815	38.285
A.satnudSFS5C01G001981.1	24.17	12.002
A.satnudSFS5C01G001982.1	0	0
A.satnudSFS5C01G001983.1	0	0
A.satnudSFS5C01G001984.1	2	3
A.satnudSFS5C01G001985.1	1	0
A.satnudSFS5C01G001986.1	0	0
A.satnudSFS5C01G001987.1	0	0
A.satnudSFS5C01G001988.1	0	0
A.satnudSFS5C01G001989.1	0	0
A.satnudSFS5C01G001990.1	2	1
A.satnudSFS5C01G001991.1	0	0
A.satnudSFS5C01G001992.1	0	0
A.satnudSFS5C01G001993.1	0	0
A.satnudSFS5C01G001994.1	32.26	51
A.satnudSFS5C01G001995.1	146.272	90
A.satnudSFS5C01G001996.1	0	0
A.satnudSFS5C01G001997.1	0	2
A.satnudSFS5C01G001998.1	0	0
A.satnudSFS5C01G001999.1	226.614	91.533
A.satnudSFS5C01G002000.1	0	0
A.satnudSFS5C01G002001.1	5	13
A.satnudSFS5C01G002002.1	0	0
A.satnudSFS5C01G002003.1	0	0
A.satnudSFS5C01G002004.1	0	0
A.satnudSFS5C01G002005.1	0	0
A.satnudSFS5C01G002006.1	0	0
A.satnudSFS5C01G002007.1	0	0
A.satnudSFS5C01G002008.1	1	0
A.satnudSFS5C01G002009.1	0	0
A.satnudSFS5C01G002010.1	0	0
A.satnudSFS5C01G002011.1	86.248	129
A.satnudSFS5C01G002012.1	0	0
A.satnudSFS5C01G002013.1	3	9
A.satnudSFS5C01G002014.1	0	0
A.satnudSFS5C01G002015.1	0	0
A.satnudSFS5C01G002016.1	0	0
A.satnudSFS5C01G002017.1	0	0
A.satnudSFS5C01G002018.1	0	0
A.satnudSFS5C01G002019.1	1	0
A.satnudSFS5C01G002020.1	4	0
A.satnudSFS5C01G002021.1	0	0
A.satnudSFS5C01G002022.1	0	0
A.satnudSFS5C01G002023.1	10.023	4
A.satnudSFS5C01G002024.1	23	17
A.satnudSFS5C01G002025.1	0	0
A.satnudSFS5C01G002026.1	10	16
A.satnudSFS5C01G002027.1	91.001	61
A.satnudSFS5C01G002028.1	156	81
A.satnudSFS5C01G002029.1	215.349	156.861
A.satnudSFS5C01G002030.1	0	4
A.satnudSFS5C01G002031.1	1325.075	1717.074
A.satnudSFS5C01G002032.1	0	0
A.satnudSFS5C01G002033.1	0	0
A.satnudSFS5C01G002034.1	0	0
A.satnudSFS5C01G002035.1	774.255	612.865
A.satnudSFS5C01G002036.1	24	26
A.satnudSFS5C01G002037.1	0	0
A.satnudSFS5C01G002038.1	157.96	106.008
A.satnudSFS5C01G002039.1	0	0
A.satnudSFS5C01G002040.1	0	1
A.satnudSFS5C01G002041.1	0	0
A.satnudSFS5C01G002042.1	18	28.749
A.satnudSFS5C01G002043.1	16	13.217
A.satnudSFS5C01G002044.1	1	2
A.satnudSFS5C01G002045.1	16	1
A.satnudSFS5C01G002046.1	0	0
A.satnudSFS5C01G002047.1	0	0
A.satnudSFS5C01G002048.1	0	0
A.satnudSFS5C01G002049.1	0	0
A.satnudSFS5C01G002050.1	0	0
A.satnudSFS5C01G002051.1	0	0
A.satnudSFS5C01G002052.1	178.011	481.242
A.satnudSFS5C01G002053.1	41.395	40.005
A.satnudSFS5C01G002054.1	1	0
A.satnudSFS5C01G002055.1	11	8
A.satnudSFS5C01G002056.1	4	9
A.satnudSFS5C01G002057.1	1	1
A.satnudSFS5C01G002058.1	1	0
A.satnudSFS5C01G002059.1	68.334	62.61
A.satnudSFS5C01G002060.1	17	2
A.satnudSFS5C01G002061.1	12	5
A.satnudSFS5C01G002062.1	576.473	903.51
A.satnudSFS5C01G002063.1	29.214	52.233
A.satnudSFS5C01G002064.1	22	20
A.satnudSFS5C01G002065.1	206.021	134
A.satnudSFS5C01G002066.1	57.263	54.352
A.satnudSFS5C01G002067.1	78.429	67
A.satnudSFS5C01G002068.1	26	18
A.satnudSFS5C01G002069.1	34	29
A.satnudSFS5C01G002070.1	9	6
A.satnudSFS5C01G002071.1	0	0
A.satnudSFS5C01G002072.1	272.873	280.885
A.satnudSFS5C01G002073.1	0	0
A.satnudSFS5C01G002074.1	180.331	131.998
A.satnudSFS5C01G002075.1	0	0
A.satnudSFS5C01G002076.1	2	0
A.satnudSFS5C01G002077.1	115	97
A.satnudSFS5C01G002078.1	0	0
A.satnudSFS5C01G002079.1	122.132	90.996
A.satnudSFS5C01G002080.1	0	0
A.satnudSFS5C01G002081.1	37	15
A.satnudSFS5C01G002082.1	19.528	21
A.satnudSFS5C01G002083.1	0	0
A.satnudSFS5C01G002084.1	256	290.112
A.satnudSFS5C01G002085.1	0	0
A.satnudSFS5C01G002086.1	11	11
A.satnudSFS5C01G002087.1	0	0
A.satnudSFS5C01G002088.1	2	5
A.satnudSFS5C01G002089.1	1	8
A.satnudSFS5C01G002090.1	0	1
A.satnudSFS5C01G002091.1	0	0
A.satnudSFS5C01G002092.1	0	0
A.satnudSFS5C01G002093.1	0	0
A.satnudSFS5C01G002094.1	0	0
A.satnudSFS5C01G002095.1	0	0
A.satnudSFS5C01G002096.1	0	0
A.satnudSFS5C01G002097.1	0	0
A.satnudSFS5C01G002098.1	0	0
A.satnudSFS5C01G002099.1	118.331	129.538
A.satnudSFS5C01G002100.1	31.441	19.995
A.satnudSFS5C01G002101.1	1	0
A.satnudSFS5C01G002102.1	191.633	220
A.satnudSFS5C01G002103.1	0	0
A.satnudSFS5C01G002104.1	40.005	19.738
A.satnudSFS5C01G002105.1	7	4.113
A.satnudSFS5C01G002106.1	13	1
A.satnudSFS5C01G002107.1	0	0
A.satnudSFS5C01G002108.1	2	0
A.satnudSFS5C01G002109.1	0	1
A.satnudSFS5C01G002110.1	32.994	26.001
A.satnudSFS5C01G002111.1	2	0
A.satnudSFS5C01G002112.1	0	0
A.satnudSFS5C01G002113.1	0	0
A.satnudSFS5C01G002114.1	0	0
A.satnudSFS5C01G002115.1	0	0
A.satnudSFS5C01G002116.1	0	0
A.satnudSFS5C01G002117.1	0	0
A.satnudSFS5C01G002118.1	0	0
A.satnudSFS5C01G002119.1	332.827	481.332
A.satnudSFS5C01G002120.1	0	0
A.satnudSFS5C01G002121.1	1	0
A.satnudSFS5C01G002122.1	3	0
A.satnudSFS5C01G002123.1	0	0
A.satnudSFS5C01G002124.1	0	0
A.satnudSFS5C01G002125.1	0	0
A.satnudSFS5C01G002126.1	0	0
A.satnudSFS5C01G002127.1	0	0
A.satnudSFS5C01G002128.1	47	50.023
A.satnudSFS5C01G002129.1	4	1.014
A.satnudSFS5C01G002130.1	22	19.528
A.satnudSFS5C01G002131.1	156.025	136.28
A.satnudSFS5C01G002132.1	3.02	2
A.satnudSFS5C01G002133.1	8	12
A.satnudSFS5C01G002134.1	0	0
A.satnudSFS5C01G002135.1	0	0
A.satnudSFS5C01G002136.1	23	13.528
A.satnudSFS5C01G002137.1	0	0
A.satnudSFS5C01G002138.1	0	0
A.satnudSFS5C01G002139.1	212.132	179.411
A.satnudSFS5C01G002140.1	1	0
A.satnudSFS5C01G002141.1	219.102	201.2
A.satnudSFS5C01G002142.1	721.228	612.683
A.satnudSFS5C01G002143.1	101	109.02
A.satnudSFS5C01G002144.1	8	10
A.satnudSFS5C01G002145.1	4	7
A.satnudSFS5C01G002146.1	52	22
A.satnudSFS5C01G002147.1	482	472.968
A.satnudSFS5C01G002148.1	0	0
A.satnudSFS5C01G002149.1	8	10
A.satnudSFS5C01G002150.1	9	5
A.satnudSFS5C01G002151.1	181.707	439.365
A.satnudSFS5C01G002152.1	0	0
A.satnudSFS5C01G002153.1	0	0
A.satnudSFS5C01G002154.1	0	0
A.satnudSFS5C01G002155.1	59.047	51.013
A.satnudSFS5C01G002156.1	335.869	313.108
A.satnudSFS5C01G002157.1	52.035	63
A.satnudSFS5C01G002158.1	18	13
A.satnudSFS5C01G002159.1	0	0
A.satnudSFS5C01G002160.1	0	0
A.satnudSFS5C01G002161.1	0	0
A.satnudSFS5C01G002162.1	13	2
A.satnudSFS5C01G002163.1	28.315	33.453
A.satnudSFS5C01G002164.1	2	3
A.satnudSFS5C01G002165.1	5	4
A.satnudSFS5C01G002166.1	19	21.674
A.satnudSFS5C01G002167.1	9.997	16
A.satnudSFS5C01G002168.1	21	3
A.satnudSFS5C01G002169.1	0	4
A.satnudSFS5C01G002170.1	8	2
A.satnudSFS5C01G002171.1	267.004	249.904
A.satnudSFS5C01G002172.1	0	0
A.satnudSFS5C01G002173.1	1	2
A.satnudSFS5C01G002174.1	0	0
A.satnudSFS5C01G002175.1	1	3
A.satnudSFS5C01G002176.1	40.451	27.996
A.satnudSFS5C01G002177.1	0	0
A.satnudSFS5C01G002178.1	3	4
A.satnudSFS5C01G002179.1	43.263	26
A.satnudSFS5C01G002180.1	40	28
A.satnudSFS5C01G002181.1	17	14
A.satnudSFS5C01G002182.1	283.501	351.293
A.satnudSFS5C01G002183.1	81.004	114
A.satnudSFS5C01G002184.1	22.903	25.158
A.satnudSFS5C01G002185.1	14	21
A.satnudSFS5C01G002186.1	22	18
A.satnudSFS5C01G002187.1	2	3
A.satnudSFS5C01G002188.1	100.323	203.391
A.satnudSFS5C01G002189.1	88.718	87.953
A.satnudSFS5C01G002190.1	71	86
A.satnudSFS5C01G002191.1	0	0
A.satnudSFS5C01G002192.1	100.672	153.794
A.satnudSFS5C01G002193.1	23.998	11
A.satnudSFS5C01G002194.1	1.265	1.001
A.satnudSFS5C01G002195.1	4	0
A.satnudSFS5C01G002196.1	4.995	7
A.satnudSFS5C01G002197.1	0	0
A.satnudSFS5C01G002198.1	33.18	24.004
A.satnudSFS5C01G002199.1	41.992	58.361
A.satnudSFS5C01G002200.1	10	6
A.satnudSFS5C01G002201.1	15	19
A.satnudSFS5C01G002202.1	65.107	53.488
A.satnudSFS5C01G002203.1	11	9
A.satnudSFS5C01G002204.1	193.302	169.293
A.satnudSFS5C01G002205.1	7.002	5.98
A.satnudSFS5C01G002206.1	23	26.003
A.satnudSFS5C01G002207.1	0	0
A.satnudSFS5C01G002208.1	6.198	7
A.satnudSFS5C01G002209.1	24.792	16.006
A.satnudSFS5C01G002210.1	36	7
A.satnudSFS5C01G002211.1	1	0
A.satnudSFS5C01G002212.1	0	0
A.satnudSFS5C01G002213.1	30	12
A.satnudSFS5C01G002214.1	254.504	210.214
A.satnudSFS5C01G002215.1	44	58.704
A.satnudSFS5C01G002216.1	39	20
A.satnudSFS5C01G002217.1	0	2
A.satnudSFS5C01G002218.1	7	7
A.satnudSFS5C01G002219.1	5	11
A.satnudSFS5C01G002220.1	0	0
A.satnudSFS5C01G002221.1	7	8
A.satnudSFS5C01G002222.1	361.259	399.834
A.satnudSFS5C01G002223.1	228.748	180.686
A.satnudSFS5C01G002224.1	1187.673	1346.769
A.satnudSFS5C01G002225.1	914.313	1527.522
A.satnudSFS5C01G002226.1	51.941	57.482
A.satnudSFS5C01G002227.1	43	74
A.satnudSFS5C01G002228.1	0	0
A.satnudSFS5C01G002229.1	0	0
A.satnudSFS5C01G002230.1	1	0
A.satnudSFS5C01G002231.1	8.998	6.516
A.satnudSFS5C01G002232.1	0	2
A.satnudSFS5C01G002233.1	53	29.001
A.satnudSFS5C01G002234.1	0	0
A.satnudSFS5C01G002235.1	0	0
A.satnudSFS5C01G002236.1	0	0
A.satnudSFS5C01G002237.1	15	16
A.satnudSFS5C01G002238.1	37.003	20
A.satnudSFS5C01G002239.1	65	43
A.satnudSFS5C01G002240.1	0	0
A.satnudSFS5C01G002241.1	0	0
A.satnudSFS5C01G002242.1	22	29
A.satnudSFS5C01G002243.1	158.017	114.428
A.satnudSFS5C01G002244.1	0	0
A.satnudSFS5C01G002245.1	1	1
A.satnudSFS5C01G002246.1	1.004	1
A.satnudSFS5C01G002247.1	9.655	31
A.satnudSFS5C01G002248.1	4	8
A.satnudSFS5C01G002249.1	3	8
A.satnudSFS5C01G002250.1	0	0
A.satnudSFS5C01G002251.1	23.208	20
A.satnudSFS5C01G002252.1	0	0
A.satnudSFS5C01G002253.1	176	173
A.satnudSFS5C01G002254.1	0	0
A.satnudSFS5C01G002255.1	26	6
A.satnudSFS5C01G002256.1	0	0
A.satnudSFS5C01G002257.1	21	14
A.satnudSFS5C01G002258.1	61.761	42.435
A.satnudSFS5C01G002259.1	4	7
A.satnudSFS5C01G002260.1	0	0
A.satnudSFS5C01G002261.1	0	2
A.satnudSFS5C01G002262.1	7	10
A.satnudSFS5C01G002263.1	5	2
A.satnudSFS5C01G002264.1	0	0
A.satnudSFS5C01G002265.1	0	0
A.satnudSFS5C01G002266.1	1	3
A.satnudSFS5C01G002267.1	5	3
A.satnudSFS5C01G002268.1	0	0
A.satnudSFS5C01G002269.1	0	0
A.satnudSFS5C01G002270.1	3	0
A.satnudSFS5C01G002271.1	3	0
A.satnudSFS5C01G002272.1	11.961	9.179
A.satnudSFS5C01G002273.1	0	0
A.satnudSFS5C01G002274.1	6	2
A.satnudSFS5C01G002275.1	24	1
A.satnudSFS5C01G002276.1	736.859	336
A.satnudSFS5C01G002277.1	3	13
A.satnudSFS5C01G002278.1	0	0
A.satnudSFS5C01G002279.1	322.548	270.931
A.satnudSFS5C01G002280.1	7	10
A.satnudSFS5C01G002281.1	0	0
A.satnudSFS5C01G002282.1	0	0
A.satnudSFS5C01G002283.1	0	0
A.satnudSFS5C01G002284.1	0	0
A.satnudSFS5C01G002285.1	0	0
A.satnudSFS5C01G002286.1	2	1
A.satnudSFS5C01G002287.1	5	2
A.satnudSFS5C01G002288.1	1	1
A.satnudSFS5C01G002289.1	1045.037	510.792
A.satnudSFS5C01G002290.1	26.001	12
A.satnudSFS5C01G002291.1	0	0
A.satnudSFS5C01G002292.1	0	0
A.satnudSFS5C01G002293.1	0	0
A.satnudSFS5C01G002294.1	0	0
A.satnudSFS5C01G002295.1	0	0
A.satnudSFS5C01G002296.1	0	0
A.satnudSFS5C01G002297.1	0	0
A.satnudSFS5C01G002298.1	350.103	1252.633
A.satnudSFS5C01G002299.1	191.921	236.912
A.satnudSFS5C01G002300.1	0	0
A.satnudSFS5C01G002301.1	45.02	34
A.satnudSFS5C01G002302.1	38.002	32
A.satnudSFS5C01G002303.1	0	0
A.satnudSFS5C01G002304.1	0	0
A.satnudSFS5C01G002305.1	0	0
A.satnudSFS5C01G002306.1	125.117	171
A.satnudSFS5C01G002307.1	2	0
A.satnudSFS5C01G002308.1	68.895	89.899
A.satnudSFS5C01G002309.1	95	84
A.satnudSFS5C01G002310.1	0	0
A.satnudSFS5C01G002311.1	0	0
A.satnudSFS5C01G002312.1	17	5
A.satnudSFS5C01G002313.1	0	0
A.satnudSFS5C01G002314.1	138.01	270
A.satnudSFS5C01G002315.1	0	0
A.satnudSFS5C01G002316.1	29	25
A.satnudSFS5C01G002317.1	0	3
A.satnudSFS5C01G002318.1	36.03	46
A.satnudSFS5C01G002319.1	3	12
A.satnudSFS5C01G002320.1	1	2
A.satnudSFS5C01G002321.1	313.409	296
A.satnudSFS5C01G002322.1	17	9
A.satnudSFS5C01G002323.1	13	8
A.satnudSFS5C01G002324.1	1	1
A.satnudSFS5C01G002325.1	0	0
A.satnudSFS5C01G002326.1	0	0
A.satnudSFS5C01G002327.1	1	0
A.satnudSFS5C01G002328.1	12	8
A.satnudSFS5C01G002329.1	0	0
A.satnudSFS5C01G002330.1	19	10.999
A.satnudSFS5C01G002331.1	4	1
A.satnudSFS5C01G002332.1	0	0
A.satnudSFS5C01G002333.1	59	51
A.satnudSFS5C01G002334.1	4	1
A.satnudSFS5C01G002335.1	55.848	70
A.satnudSFS5C01G002336.1	144.668	166
A.satnudSFS5C01G002337.1	3	10
A.satnudSFS5C01G002338.1	961.79	802.504
A.satnudSFS5C01G002339.1	0	0
A.satnudSFS5C01G002340.1	0	0
A.satnudSFS5C01G002341.1	0	5
A.satnudSFS5C01G002342.1	0	0
A.satnudSFS5C01G002343.1	0	0
A.satnudSFS5C01G002344.1	0	0
A.satnudSFS5C01G002345.1	0	3
A.satnudSFS5C01G002346.1	86.737	28.604
A.satnudSFS5C01G002347.1	80	24
A.satnudSFS5C01G002348.1	0	0
A.satnudSFS5C01G002349.1	0	0
A.satnudSFS5C01G002350.1	49.864	36.974
A.satnudSFS5C01G002351.1	0	0
A.satnudSFS5C01G002352.1	0	0
A.satnudSFS5C01G002353.1	18	21
A.satnudSFS5C01G002354.1	58.265	29.938
A.satnudSFS5C01G002355.1	6	4
A.satnudSFS5C01G002356.1	104	46.422
A.satnudSFS5C01G002357.1	7	3
A.satnudSFS5C01G002358.1	454.833	310.032
A.satnudSFS5C01G002359.1	0	1
A.satnudSFS5C01G002360.1	0	0
A.satnudSFS5C01G002361.1	44.883	61
A.satnudSFS5C01G002362.1	0	3
A.satnudSFS5C01G002363.1	833.465	1912.513
A.satnudSFS5C01G002364.1	0	0
A.satnudSFS5C01G002365.1	0	0
A.satnudSFS5C01G002366.1	0	0
A.satnudSFS5C01G002367.1	2	0
A.satnudSFS5C01G002368.1	0	0
A.satnudSFS5C01G002369.1	1088.302	974.961
A.satnudSFS5C01G002370.1	937.299	735.18
A.satnudSFS5C01G002371.1	231.09	134.229
A.satnudSFS5C01G002372.1	6	7.836
A.satnudSFS5C01G002373.1	1	4
A.satnudSFS5C01G002374.1	0	0
A.satnudSFS5C01G002375.1	0	0
A.satnudSFS5C01G002376.1	8	16
A.satnudSFS5C01G002377.1	0	0
A.satnudSFS5C01G002378.1	0	0
A.satnudSFS5C01G002379.1	1.999	1.003
A.satnudSFS5C01G002380.1	33	30
A.satnudSFS5C01G002381.1	3	1
A.satnudSFS5C01G002382.1	6	1
A.satnudSFS5C01G002383.1	0	0
A.satnudSFS5C01G002384.1	367.522	387.451
